Journal,URL,journal_abbr,search_abbr
Journal of Modern Competition,https://ideas.repec.org/s/snr/mdrcmp.html,mdrcmp,
Journal of Modern Law and Policy,https://ideas.repec.org/s/bhx/ojjmlp.html,ojjmlp,
Journal of Monetary and Banking Research فصلنامه پژوهش‌های پولی-بانکی),https://ideas.repec.org/s/mbr/jmbres.html,jmbres,
Journal of Monetary Economics,https://ideas.repec.org/s/eee/moneco.html,moneco,jme
Journal of Money and Business,https://ideas.repec.org/s/eme/jmbpps.html,jmbpps,
Journal of Money and Economy,https://ideas.repec.org/s/mbr/jmonec.html,jmonec,
Journal of Money Laundering Control,https://ideas.repec.org/s/eme/jmlcpp.html,jmlcpp,
"Journal of Money, Credit and Banking",https://ideas.repec.org/s/mcb/jmoncb.html,jmoncb,jmcb
"Journal of Money, Credit and Banking",https://ideas.repec.org/s/wly/jmoncb.html,jmoncb,jmcb
Journal of Multidisciplinary Research,https://ideas.repec.org/s/jmr/journl.html,journl,
Journal of Multinational Financial Management,https://ideas.repec.org/s/eee/mulfin.html,mulfin,
Journal of Multivariate Analysis,https://ideas.repec.org/s/eee/jmvana.html,jmvana,
Journal of Network Theory in Finance,https://ideas.repec.org/s/rsk/journ8.html,journ8,
Journal of New Economy,https://ideas.repec.org/s/url/izvest.html,izvest,
Journal of New Media and Mass Communication,https://ideas.repec.org/s/pkp/jnmams.html,jnmams,
Journal of Nonparametric Statistics,https://ideas.repec.org/s/taf/gnstxx.html,gnstxx,
Journal of Nutrients,https://ideas.repec.org/s/pkp/jounut.html,jounut,
Journal of Official Statistics,https://ideas.repec.org/s/vrs/offsta.html,offsta,
Journal of Operational Risk,https://ideas.repec.org/s/rsk/journ3.html,journ3,
Journal of Operations and Supply Chain Management JOSCM),https://ideas.repec.org/s/ags/jjoscm.html,jjoscm,
Journal of Optimization Theory and Applications,https://ideas.repec.org/s/spr/joptap.html,joptap,
Journal of Optimization,https://ideas.repec.org/s/hin/jjopti.html,jjopti,
Journal of Organization Design,https://ideas.repec.org/s/spr/jorgde.html,jorgde,
Journal of Payments Strategy & Systems,https://ideas.repec.org/s/aza/jpss00.html,jpss00,
Journal of Peace Research,https://ideas.repec.org/s/sae/joupea.html,joupea,
Journal of Pension Economics and Finance,https://ideas.repec.org/s/cup/jpenef.html,jpenef,
Journal of Policy Analysis and Management,https://ideas.repec.org/s/wly/jpamgt.html,jpamgt,
Journal of Policy Modeling,https://ideas.repec.org/s/eee/jpolmo.html,jpolmo,
Journal of Policy Research JPR),https://ideas.repec.org/s/rfh/jprjor.html,jprjor,
Journal of Political Economy Macroeconomics,https://ideas.repec.org/s/ucp/jpemac.html,jpemac,jpemac
Journal of Political Economy Microeconomics,https://ideas.repec.org/s/ucp/jpemic.html,jpemic,jpemic
Journal of Political Economy,https://ideas.repec.org/s/ucp/jpolec.html,jpolec,jpe
Journal of Political Institutions and Political Economy,https://ideas.repec.org/s/now/jnlpip.html,jnlpip,
Journal of Population Economics,https://ideas.repec.org/s/spr/jopoec.html,jopoec,jpope
Journal of Population Research,https://ideas.repec.org/s/spr/joprea.html,joprea,
Journal of Post Keynesian Economics,https://ideas.repec.org/s/mes/postke.html,postke,
"Journal of Poverty, Investment and Development",https://ideas.repec.org/s/bdu/ojjpid.html,ojjpid,
Journal of Prediction Markets,https://ideas.repec.org/s/buc/jpredm.html,jpredm,
Journal of Probability and Statistics,https://ideas.repec.org/s/hin/jnljps.html,jnljps,
Journal of Procurement and Supply Chain Management,https://ideas.repec.org/s/cjk/ojpscm.html,ojpscm,
Journal of Productivity Analysis,https://ideas.repec.org/s/kap/jproda.html,jproda,
Journal of Progress in Engineering and Physical Science,https://ideas.repec.org/s/bdz/jpepsc.html,jpepsc,
Journal of Progress in Engineering and Physical Science,https://ideas.repec.org/s/cvg/jpepsc.html,jpepsc,
Journal of Property Investment & Finance,https://ideas.repec.org/s/eme/jpifpp.html,jpifpp,
Journal of Property Research,https://ideas.repec.org/s/taf/jpropr.html,jpropr,
Journal of Psychology & Human Behavior,https://ideas.repec.org/s/axf/jphbaa.html,jphbaa,
Journal of Public Administration and Governance,https://ideas.repec.org/s/mth/jpag88.html,jpag88,
"Journal of Public Administration, Finance and Law",https://ideas.repec.org/s/aic/jopafl.html,jopafl,
"Journal of Public Budgeting, Accounting & Financial Management",https://ideas.repec.org/s/eme/jpbafm.html,jpbafm,
Journal of Public Economic Theory,https://ideas.repec.org/s/bla/jpbect.html,jpbect,
Journal of Public Economics,https://ideas.repec.org/s/eee/pubeco.html,pubeco,jpube
Journal of Public Policy & Governance,https://ideas.repec.org/s/rss/jnljpg.html,jnljpg,
Journal of Public Policy and Administration,https://ideas.repec.org/s/bdu/ojjppa.html,ojjppa,
Journal of Public Policy,https://ideas.repec.org/s/cup/jnlpup.html,jnlpup,
Journal of Public Procurement,https://ideas.repec.org/s/eme/jopppp.html,jopppp,
Journal of Quantitative Analysis in Sports,https://ideas.repec.org/s/bpj/jqsprt.html,jqsprt,
Journal of Quantitative Economics,https://ideas.repec.org/s/jqe/jqenew.html,jqenew,
Journal of Quantitative Economics,https://ideas.repec.org/s/spr/jqecon.html,jqecon,
Journal of Quantitative Methods,https://ideas.repec.org/s/ris/jqmumt.html,jqmumt,
Journal of Real Estate Literature,https://ideas.repec.org/s/taf/rjelxx.html,rjelxx,
Journal of Real Estate Portfolio Management,https://ideas.repec.org/s/taf/repmxx.html,repmxx,
Journal of Real Estate Practice and Education,https://ideas.repec.org/s/taf/rjrpxx.html,rjrpxx,
Journal of Real Estate Research,https://ideas.repec.org/s/jre/issued.html,issued,
Journal of Real Estate Research,https://ideas.repec.org/s/taf/rjerxx.html,rjerxx,
Journal of Regional Analysis and Policy,https://ideas.repec.org/s/ags/jrapmc.html,jrapmc,
Journal of Regional Development and Planning,https://ideas.repec.org/s/ris/jrdpin.html,jrdpin,
Journal of Regional Economics,https://ideas.repec.org/s/bba/j00009.html,j00009,
Journal of Regional Science,https://ideas.repec.org/s/bla/jregsc.html,jregsc,
Journal of Regulatory Economics,https://ideas.repec.org/s/kap/regeco.html,regeco,
"Journal of Research in Economics, Politics & Finance",https://ideas.repec.org/s/ahs/journl.html,journl,
Journal of Research in Islamic Economics,https://ideas.repec.org/s/abd/crieja.html,crieja,
Journal of Research in Social Science and Humanities,https://ideas.repec.org/s/bdz/jrsshu.html,jrsshu,
Journal of Research in Social Science and Humanities,https://ideas.repec.org/s/cvg/jrsshu.html,jrsshu,
Journal of Retailing and Consumer Services,https://ideas.repec.org/s/eee/joreco.html,joreco,
Journal of Retailing,https://ideas.repec.org/s/eee/jouret.html,jouret,
Journal of Revenue and Pricing Management,https://ideas.repec.org/s/pal/jorapm.html,jorapm,
Journal of Reviews on Global Economics,https://ideas.repec.org/s/lif/jrgelg.html,jrgelg,
Journal of Risk & Insurance,https://ideas.repec.org/s/bla/jrinsu.html,jrinsu,
Journal of Risk and Reliability,https://ideas.repec.org/s/sae/risrel.html,risrel,
Journal of Risk and Uncertainty,https://ideas.repec.org/s/kap/jrisku.html,jrisku,
Journal of Risk Finance,https://ideas.repec.org/s/eme/jrfpps.html,jrfpps,
Journal of Risk Management in Financial Institutions,https://ideas.repec.org/s/aza/rmfi00.html,rmfi00,
Journal of Risk Model Validation,https://ideas.repec.org/s/rsk/journ5.html,journ5,
Journal of Risk Research,https://ideas.repec.org/s/taf/jriskr.html,jriskr,
Journal of Risk,https://ideas.repec.org/s/rsk/journ4.html,journ4,
Journal of Rural Cooperation,https://ideas.repec.org/s/ags/jlorco.html,jlorco,
Journal of Rural Development Nongchon-Gyeongje,https://ideas.repec.org/s/ags/jordng.html,jordng,
Journal of Rural Economics and Development,https://ideas.repec.org/s/ags/ngjred.html,ngjred,
Journal of Rural Economics,https://ideas.repec.org/s/ags/aesjre.html,aesjre,
Journal of Scheduling,https://ideas.repec.org/s/spr/jsched.html,jsched,
Journal of Securities Operations & Custody,https://ideas.repec.org/s/aza/jsoc00.html,jsoc00,
Journal of Shipping and Trade,https://ideas.repec.org/s/spr/josatr.html,josatr,
Journal of Simulation,https://ideas.repec.org/s/taf/tjsmxx.html,tjsmxx,
Journal of Small Business Management,https://ideas.repec.org/s/taf/ujbmxx.html,ujbmxx,
Journal of Smart Economic Growth,https://ideas.repec.org/s/seg/012016.html,012016,
Journal of Social and Administrative Sciences,https://ideas.repec.org/s/cvv/journ4.html,journ4,
Journal of Social and Administrative Sciences,https://ideas.repec.org/s/ksp/journ4.html,journ4,
Journal of Social and Development Sciences,https://ideas.repec.org/s/rnd/arjsds.html,arjsds,
Journal of Social and Economic Development,https://ideas.repec.org/s/sch/journl.html,journl,
Journal of Social and Economic Development,https://ideas.repec.org/s/spr/jsecdv.html,jsecdv,
Journal of Social and Economic Statistics,https://ideas.repec.org/s/aes/jsesro.html,jsesro,
Journal of Social and Economic Statistics,https://ideas.repec.org/s/vrs/jsesro.html,jsesro,
Journal of Social Economics Research,https://ideas.repec.org/s/pkp/josere.html,josere,
Journal of Social Economics,https://ideas.repec.org/s/rss/jnljse.html,jnljse,
Journal of Social Entrepreneurship,https://ideas.repec.org/s/taf/jsocen.html,jsocen,
Journal of Social Policy Conferences,https://ideas.repec.org/s/ist/iujspc.html,iujspc,
Journal of Social Science Studies,https://ideas.repec.org/s/mth/jsss88.html,jsss88,
Journal of Social Sciences Advancement,https://ideas.repec.org/s/adx/jssajr.html,jssajr,
Journal of Social Sciences COES&RJ-JSS),https://ideas.repec.org/s/jso/coejss.html,coejss,
Journal of Socio-Economics in Agriculture Until 2015: Yearbook of Socioeconomics in Agriculture),https://ideas.repec.org/s/cha/ysa001.html,ysa001,
Journal of Socioeconomic Engineering,https://ideas.repec.org/s/uae/soceng.html,soceng,
Journal of South Asian Development,https://ideas.repec.org/s/sae/soudev.html,soudev,
Journal of Southern African Studies,https://ideas.repec.org/s/taf/cjssxx.html,cjssxx,
Journal of Spatial Econometrics,https://ideas.repec.org/s/spr/jospat.html,jospat,
Journal of Sports Economics,https://ideas.repec.org/s/sae/jospec.html,jospec,
Journal of Sports Research,https://ideas.repec.org/s/pkp/josres.html,josres,
Journal of Statistical and Econometric Methods,https://ideas.repec.org/s/spt/stecon.html,stecon,
Journal of Statistical Distributions and Applications,https://ideas.repec.org/s/spr/jstada.html,jstada,
Journal of Statistical Software,https://ideas.repec.org/s/jss/jstsof.html,jstsof,
Journal of Statistics and Actuarial Research,https://ideas.repec.org/s/bdu/ojjsar.html,ojjsar,
Journal of Strategic Management,https://ideas.repec.org/s/bfy/ojtjsm.html,ojtjsm,
"Journal of Studies in Dynamics and Change JSDC), ISSN: 2348-7038",https://ideas.repec.org/s/sdc/journl.html,journl,
"Journal of Supply Chain Management, Logistics and Procurement",https://ideas.repec.org/s/aza/jscm00.html,jscm00,
Journal of Supply Chain Management,https://ideas.repec.org/s/bla/jscmgt.html,jscmgt,
Journal of Survey Statistics and Methodology,https://ideas.repec.org/s/oup/jassam.html,jassam,
Journal of Sustainable Development Issues (JOSDI),https://ideas.repec.org/s/arv/journl.html,journl,
Journal of Sustainable Development,https://ideas.repec.org/s/ibn/jsd123.html,jsd123,
Journal of Sustainable Energy and Environmental Development,https://ideas.repec.org/s/cvv/jour10.html,jour10,
Journal of Sustainable Finance & Investment,https://ideas.repec.org/s/taf/jsustf.html,jsustf,
Journal of Sustainable Real Estate,https://ideas.repec.org/s/taf/rsrexx.html,rsrexx,
Journal of Tax Reform,https://ideas.repec.org/s/aiy/jnljtr.html,jnljtr,
Journal of Taxation and Economic Development,https://ideas.repec.org/s/ris/jotaed.html,jotaed,
Journal of the Academy of Business and Emerging Markets,https://ideas.repec.org/s/ris/jabema.html,jabema,
Journal of the Academy of Marketing Science,https://ideas.repec.org/s/spr/joamsc.html,joamsc,
Journal of the American Planning Association,https://ideas.repec.org/s/taf/rjpaxx.html,rjpaxx,
Journal of the American Statistical Association,https://ideas.repec.org/s/bes/jnlasa.html,jnlasa,
Journal of the American Statistical Association,https://ideas.repec.org/s/taf/jnlasa.html,jnlasa,
Journal of the ASFMRA,https://ideas.repec.org/s/ags/jasfmr.html,jasfmr,
Journal of the Asia Pacific Economy,https://ideas.repec.org/s/taf/rjapxx.html,rjapxx,
Journal of the Association for Consumer Research,https://ideas.repec.org/s/ucp/jacres.html,jacres,
Journal of the Association for Information Science & Technology,https://ideas.repec.org/s/bla/jinfst.html,jinfst,
Journal of the Association of Environmental and Resource Economists,https://ideas.repec.org/s/ucp/jaerec.html,jaerec,jaere
Journal of the Economic Science Association,https://ideas.repec.org/s/spr/jesaex.html,jesaex,
Journal of the European Economic Association,https://ideas.repec.org/s/bla/jeurec.html,jeurec,jeea
Journal of the European Economic Association,https://ideas.repec.org/s/oup/jeurec.html,jeurec,jeea
Journal of the European Economic Association,https://ideas.repec.org/s/tpr/jeurec.html,jeurec,jeea
Journal of the History of Economic Thought,https://ideas.repec.org/s/cup/jhisec.html,jhisec,
Journal of the International Council for Small Business,https://ideas.repec.org/s/taf/ucsbxx.html,ucsbxx,
Journal of the Japanese and International Economies,https://ideas.repec.org/s/eee/jjieco.html,jjieco,
Journal of the Knowledge Economy,https://ideas.repec.org/s/spr/jknowl.html,jknowl,
Journal of the New Economic Association,https://ideas.repec.org/s/nea/journl.html,journl,
Journal of the Northeastern Agricultural Economics Council,https://ideas.repec.org/s/ags/nareaj.html,nareaj,
Journal of the Operational Research Society,https://ideas.repec.org/s/pal/jorsoc.html,jorsoc,
Journal of the Operational Research Society,https://ideas.repec.org/s/taf/tjorxx.html,tjorxx,
Journal of the Royal Statistical Society Series A,https://ideas.repec.org/s/bla/jorssa.html,jorssa,
Journal of the Royal Statistical Society Series B,https://ideas.repec.org/s/bla/jorssb.html,jorssb,
Journal of the Royal Statistical Society Series C,https://ideas.repec.org/s/bla/jorssc.html,jorssc,
Journal of the Transportation Research Forum,https://ideas.repec.org/s/ags/ndjtrf.html,ndjtrf,
Journal of Theoretical Politics,https://ideas.repec.org/s/sae/jothpo.html,jothpo,
Journal of Theoretical Probability,https://ideas.repec.org/s/spr/jotpro.html,jotpro,
Journal of Time Series Analysis,https://ideas.repec.org/s/bla/jtsera.html,jtsera,
Journal of Time Series Econometrics,https://ideas.repec.org/s/bpj/jtsmet.html,jtsmet,
Journal of Tourism Challenges and Trends,https://ideas.repec.org/s/rau/jurtct.html,jurtct,
Journal of Tourism Management Research,https://ideas.repec.org/s/pkp/jotmre.html,jotmre,
"Journal of Tourism, Sustainability and Well-being",https://ideas.repec.org/s/ris/jspord.html,jspord,
Journal of Tourismology,https://ideas.repec.org/s/ist/iupjot.html,iupjot,
Journal of Transport Economics and Policy,https://ideas.repec.org/s/tpe/jtecpo.html,jtecpo,
Journal of Transport Geography,https://ideas.repec.org/s/eee/jotrge.html,jotrge,
Journal of Trust Research,https://ideas.repec.org/s/taf/jtrust.html,jtrust,
Journal of Urban Design,https://ideas.repec.org/s/taf/cjudxx.html,cjudxx,
Journal of Urban Economics,https://ideas.repec.org/s/eee/juecon.html,juecon,jue
Journal of Urban Regeneration and Renewal,https://ideas.repec.org/s/aza/jurr00.html,jurr00,
Journal of Urban Technology,https://ideas.repec.org/s/taf/cjutxx.html,cjutxx,
Journal of Urbanism: International Research on Placemaking and Urban Sustainability,https://ideas.repec.org/s/taf/rjouxx.html,rjouxx,
Journal of Wine Economics,https://ideas.repec.org/s/cup/jwecon.html,jwecon,
Journal of Women s Entrepreneurship and Education,https://ideas.repec.org/s/ibg/jwejou.html,jwejou,
Journal of World Business,https://ideas.repec.org/s/eee/worbus.html,worbus,
Journal of World Economy: Transformations & Transitions,https://ideas.repec.org/s/aow/jowett.html,jowett,
Journal of World Economy,https://ideas.repec.org/s/bdz/jouwec.html,jouwec,
Journal of World Economy,https://ideas.repec.org/s/cvg/jouwec.html,jouwec,
